"","FIELDID","Orginal_FIELDID","COMID","StreamName","Branch","Year","DateSampled","MDEQ","Common_Name","FinalID","Quanity","Method","Length","Other"
"818","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","smallmouth bass",NA,"3","Electroshocking","2000 ft","0"
"819","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","green sunfish",NA,"5","Electroshocking","2000 ft","0"
"820","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","spottail shiner",NA,"7","Electroshocking","2000 ft","0"
"821","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","blacknose shiner",NA,"5","Electroshocking","2000 ft","0"
"822","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","bluntnose minnow",NA,"3","Electroshocking","2000 ft","0"
"823","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","channel catfish",NA,"2","Electroshocking","2000 ft","0"
"824","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","round goby",NA,"2","Electroshocking","2000 ft","0"
"825","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","brook stickleback",NA,"1","Electroshocking","2000 ft","0"
"826","main10","fd-1","10849770","Main Rouge","Main",2016,"4/13/16","ECT","spotted sucker",NA,"1","Electroshocking","2000 ft","0"
"827","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","gizzard shad",NA,"55","Electroshocking","2000 ft","0"
"828","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","emerald shiner",NA,"41","Electroshocking","2000 ft","0"
"829","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","yellow perch",NA,"9","Electroshocking","2000 ft","0"
"830","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","largemouth bass",NA,"7","Electroshocking","2000 ft","0"
"831","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","common carp",NA,"Present","Electroshocking","2000 ft","0"
"832","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","white sucker",NA,"6","Electroshocking","2000 ft","0"
"833","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","rock bass",NA,"22","Electroshocking","2000 ft","0"
"834","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","pumpkinseed",NA,"8","Electroshocking","2000 ft","0"
"835","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","fathead minnow",NA,"12","Electroshocking","2000 ft","0"
"836","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","brook silverside",NA,"12","Electroshocking","2000 ft","0"
"837","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","smallmouth bass",NA,"3","Electroshocking","2000 ft","0"
"838","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","green sunfish",NA,"8","Electroshocking","2000 ft","0"
"839","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","white bass",NA,"3","Electroshocking","2000 ft","0"
"840","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","spottail shiner",NA,"1","Electroshocking","2000 ft","0"
"841","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","bluegill",NA,"3","Electroshocking","2000 ft","0"
"842","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","bluntnose minnow",NA,"2","Electroshocking","2000 ft","0"
"843","main10","fd-1","10849770","Main Rouge","Main",2016,"5/9/16","ECT","northern pike",NA,"3","Electroshocking","2000 ft","0"
"844","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","gizzard shad",NA,"2","Electroshocking","2000 ft","0"
"845","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","emerald shiner",NA,"3","Electroshocking","2000 ft","0"
"846","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","yellow perch",NA,"1","Electroshocking","2000 ft","0"
"847","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","largemouth bass",NA,"8","Electroshocking","2000 ft","0"
"848","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","common carp",NA,"26","Electroshocking","2000 ft","0"
"849","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","white sucker",NA,"12","Electroshocking","2000 ft","0"
"850","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","pumpkinseed",NA,"2","Electroshocking","2000 ft","0"
"851","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","smallmouth bass",NA,"5","Electroshocking","2000 ft","0"
"852","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","white bass",NA,"4","Electroshocking","2000 ft","0"
"853","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","northern pike",NA,"1","Electroshocking","2000 ft","0"
"854","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","channel catfish",NA,"1","Electroshocking","2000 ft","0"
"855","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","spotfin shiner",NA,"2","Electroshocking","2000 ft","0"
"856","main10","fd-1","10849770","Main Rouge","Main",2016,"7/13/16","DNR","longear sunfish",NA,"1","Electroshocking","2000 ft","0"
"857","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","gizzard shad",NA,"11","Electroshocking","2000 ft","0"
"858","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","emerald shiner",NA,"26","Electroshocking","2000 ft","0"
"859","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","yellow perch",NA,"1","Electroshocking","2000 ft","0"
"860","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","largemouth bass",NA,"31","Electroshocking","2000 ft","0"
"861","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","common carp",NA,"26","Electroshocking","2000 ft","0"
"862","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","white sucker",NA,"15","Electroshocking","2000 ft","0"
"863","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","rock bass",NA,"7","Electroshocking","2000 ft","0"
"864","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","pumpkinseed",NA,"13","Electroshocking","2000 ft","0"
"865","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","brook silverside",NA,"3","Electroshocking","2000 ft","0"
"866","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","smallmouth bass",NA,"4","Electroshocking","2000 ft","0"
"867","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","white bass",NA,"2","Electroshocking","2000 ft","0"
"868","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","bluegill",NA,"3","Electroshocking","2000 ft","0"
"869","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","northern pike",NA,"1","Electroshocking","2000 ft","0"
"870","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","black crappie",NA,"1","Electroshocking","2000 ft","0"
"871","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","freshwater drum",NA,"1","Electroshocking","2000 ft","0"
"872","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","mimic shiner",NA,"1","Electroshocking","2000 ft","0"
"873","main10","fd-1","10849770","Main Rouge","Main",2016,"10/7/16","DNR","white crappie",NA,"1","Electroshocking","2000 ft","0"
"874","main10","fd-1","10849770","Main Rouge","Main",1993,"3/29/93","DNR","steelhead",NA,"3","Electroshocking","2000 ft","0"
"875","main10","fd-1","10849770","Main Rouge","Main",1979,"10/7/79","DNR","common carp",NA,"2","Electroshocking","270ft","0"
"876","main10","fd-1","10849770","Main Rouge","Main",1979,"10/7/79","DNR","green sunfish",NA,"8","Electroshocking","270ft","0"
"877","main10","fd-1","10849770","Main Rouge","Main",1979,"10/7/79","DNR","central mudminnow",NA,"Present","Electroshocking","270ft","0"
"878","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","sunfish hybrid",NA,"4","Electroshocking","2000 ft","0"
"879","main10","fd-1","10849770","Main Rouge","Main",1993,"10/18/93","DNR","freshwater drum",NA,"1","Electroshocking","2000 ft","0"
"880","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","gizzard shad",NA,"1000","Electroshocking","2000 ft","0"
"881","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","emerald shiner",NA,"1000","Electroshocking","2000 ft","0"
"882","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","common carp",NA,"40","Electroshocking","2000 ft","0"
"883","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","white sucker",NA,"17.5","Electroshocking","2000 ft","0"
"884","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","spotted sucker",NA,"17.5","Electroshocking","2000 ft","0"
"885","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","goldfish",NA,"7.5","Electroshocking","2000 ft","0"
"886","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","yellow perch",NA,"7.5","Electroshocking","2000 ft","0"
"887","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","bluegill",NA,"7.5","Electroshocking","2000 ft","0"
"888","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","pumpkinseed",NA,"7.5","Electroshocking","2000 ft","0"
"889","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","rock bass",NA,"7.5","Electroshocking","2000 ft","0"
"890","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","northern pike",NA,"8","Electroshocking","2000 ft","0"
"891","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","white perch",NA,"2","Electroshocking","2000 ft","0"
"892","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","green sunfish",NA,"1","Electroshocking","2000 ft","0"
"893","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","smallmouth bass",NA,"2","Electroshocking","2000 ft","0"
"894","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","largemouth bass",NA,"1","Electroshocking","2000 ft","0"
"895","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","creek chub",NA,"1","Electroshocking","2000 ft","0"
"896","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","fathead minnow",NA,"1","Electroshocking","2000 ft","0"
"897","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","longnose gar",NA,"2","Electroshocking","2000 ft","0"
"898","main10","fd-1","10849770","Lower Rouge","Lower",1995,"4/24/95","DNR","steelhead",NA,"2","Electroshocking","2000 ft","0"
"899","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","common carp",NA,"1","Electroshocking","2000 ft","0"
"900","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","gizzard shad",NA,"4","Electroshocking","2000 ft","0"
"901","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","white sucker",NA,"5","Electroshocking","2000 ft","0"
"902","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","spotted sucker",NA,"1","Electroshocking","2000 ft","0"
"903","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","brown bullhead",NA,"1","Electroshocking","2000 ft","0"
"904","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","black bullhead",NA,"1","Electroshocking","2000 ft","0"
"905","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","white perch",NA,"4","Electroshocking","2000 ft","0"
"906","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","largemouth bass",NA,"3","Electroshocking","2000 ft","0"
"907","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","rock bass",NA,"12","Electroshocking","2000 ft","0"
"908","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","yellow perch",NA,"7","Electroshocking","2000 ft","0"
"909","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","common shiner",NA,"1","Electroshocking","2000 ft","0"
"910","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","fathead minnow",NA,"2","Electroshocking","2000 ft","0"
"911","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","emerald shiner",NA,"4","Electroshocking","2000 ft","0"
"912","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","pumpkinseed",NA,"85","Electroshocking","2000 ft","0"
"913","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","green sunfish",NA,"13","Electroshocking","2000 ft","0"
"914","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","bluegill",NA,"4","Electroshocking","2000 ft","0"
"915","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","black crappie",NA,"1","Electroshocking","2000 ft","0"
"916","main10","fd-1","10849770","Lower Rouge","Lower",1995,"7/27/95","DNR","goldfish",NA,"8","Electroshocking","2000 ft","0"
"917","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","gizzard shad",NA,"7","Electroshocking","2000 ft","0"
"918","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","white sucker",NA,"19","Electroshocking","2000 ft","0"
"919","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","spotted sucker",NA,"1","Electroshocking","2000 ft","0"
"920","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","largemouth bass",NA,"3","Electroshocking","2000 ft","0"
"921","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","rock bass",NA,"2","Electroshocking","2000 ft","0"
"922","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","emerald shiner",NA,"1","Electroshocking","2000 ft","0"
"923","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","pumpkinseed",NA,"1","Electroshocking","2000 ft","0"
"924","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","goldfish",NA,"3","Electroshocking","2000 ft","0"
"925","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","chinook salmon",NA,"4","Electroshocking","2000 ft","0"
"926","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","steelhead",NA,"1","Electroshocking","2000 ft","0"
"927","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","brook silverside",NA,"2","Electroshocking","2000 ft","0"
"928","main10","fd-1","10849770","Lower Rouge","Lower",1995,"10/16/95","DNR","muskellunge",NA,"1","Electroshocking","2000 ft","0"
"929","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","bluegill",NA,"3","Electroshocking","1654ft","0"
"930","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","common carp",NA,"1","Electroshocking","1654ft","0"
"931","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","emerald shiner",NA,"5","Electroshocking","1654ft","0"
"932","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","freshwater drum",NA,"1","Electroshocking","1654ft","0"
"933","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","gizzard shad",NA,"3","Electroshocking","1654ft","0"
"934","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","golden redhorse",NA,"2","Electroshocking","1654ft","0"
"935","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","goldfish",NA,"1","Electroshocking","1654ft","0"
"936","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","carpgoldfish hybrid",NA,"1","Electroshocking","1654ft","0"
"937","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","largemouth bass",NA,"1","Electroshocking","1654ft","0"
"938","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","northern pike",NA,"1","Electroshocking","1654ft","0"
"939","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","rock bass",NA,"1","Electroshocking","1654ft","0"
"940","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","smallmouth bass",NA,"2","Electroshocking","1654ft","0"
"941","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","spotfin shiner",NA,"3","Electroshocking","1654ft","0"
"942","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","white bass",NA,"2","Electroshocking","1654ft","0"
"943","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","white perch",NA,"1","Electroshocking","1654ft","0"
"944","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","white sucker",NA,"10","Electroshocking","1654ft","0"
"945","main10","fd-1","10849770","Lower Rouge","Lower",2014,"7/11/14","ECT","yellow perch",NA,"1","Electroshocking","1654ft","0"
